trip_id,datetime,city,driver_id,distance_km,duration_min,surge_multiplier,fare_uzs,status,payment_method,rating
T002473,2024-02-11 18:05:00,Andijon,D0249,4.6,13.0,1.5,17 800,completed,cash,5.0
T002442,2024-01-30 17:07:00,Toshkent,D0158,8.5,31.0,1.0,17 800,completed,wallet,4.6
T002126,2024-02-19 10:15:00,Buxoro,D0105,2.9,7.0,1.0,14 400,Completed,cash,5.0
T001183,2024-01-05 10:11:00,Samarqand,D0180,3.4,7.0,1.0,10 100,completed,card,4.5
T003388,2024-02-25 20:30:00,Toshkent,D0162,5.4,16.0,1.0,19 900,completed,wallet,4.1
T000038,2024-03-09 09:39:00,Buxoro,D0234,5.5,18.0,1.0,31 200,completed,card,4.0
T000534,2024-02-04 10:14:00,Samarqand,D0047,3.7,9.0,1.0,10 600,completed,card,4.4
T000343,2024-03-15 14:29:00,Toshkent,D0085,3.6,7.0,1.0,10 400,completed,card,4.6
T002943,2024-02-12 20:03:00,Buxoro,D0055,4.5,15.0,1.0,11 800,completed,cash,5.0
T004284,2024-02-05 08:43:00,Namangan,D0116,7.6,14.0,2.0,49 400,completed,wallet,3.7
T003647,2024-03-22 19:40:00,Andijon,D0118,7.8,16.0,1.5,59 000,Completed,cash,4.8
T001176,2024-01-22 19:59:00,Namangan,D0036,7.1,19.0,1.5,23 500,Completed,wallet,5.0
T001465,2024-01-12 07:22:00,Samarqand,D0117,4.6,11.0,1.0,18 100,completed,cash,4.8
T001012,2024-01-03 18:04:00,Samarqand,D0170,5.5,16.0,1.0,,cancelled,,
T001463,2024-02-17 07:44:00,Buxoro,D0166,3.5,7.0,1.0,10 200,Completed,card,4.0
T000562,2024-02-10 18:28:00,Toshkent,D0159,4.7,17.0,2.0,,no_show,,
T000750,2024-01-05 09:25:00,Toshkent,D0142,16.7,41.0,1.5,45 100,COMPLETED,wallet,4.9
T002119,2024-01-04 08:51:00,Toshkent,D0111,4.8,13.0,1.0,12 200,completed,card,5.0
T000204,2024-02-17 07:26:00,Andijon,D0041,13.2,41.0,1.0,24 800,Completed,card,5.0
T001685,2024-01-05 07:19:00,Samarqand,D0128,3.7,10.0,1.0,10 600,completed,cash,4.3
T001959,2024-01-20 10:34:00,Toshkent,D0252,9.5,18.0,1.0,19 200,Completed,wallet,4.1
T003314,2024-02-07 14:14:00,Toshkent,D0161,8.4,16.0,1.0,26 500,completed,cash,4.2
T000624,2024-01-25 17:37:00,Toshkent,D0133,4.2,8.0,1.0,11 300,COMPLETED,card,4.8
T002799,2024-03-15 11:32:00,Toshkent,D0241,7.0,17.0,1.0,36 500,completed,cash,4.0
T003596,2024-03-02 17:38:00,Namangan,D0231,4.4,8.0,1.0,,cancelled,,
T004823,2024-01-02 17:17:00,Buxoro,D0050,6.5,21.0,1.0,14 800,completed,card,4.0
T004431,2024-03-17 09:59:00,Andijon,D0281,4.8,9.0,1.5,18 300,COMPLETED,card,4.9
T002233,2024-02-21 18:52:00,Toshkent,D0097,8.2,19.0,2.0,81 400,completed,card,4.7
T004853,2024-01-28 17:58:00,Namangan,D0207,2.9,10.0,1.0,14 400,completed,cash,4.0
T003924,2024-02-18 08:37:00,Namangan,D0021,3.1,12.0,1.0,9 600,completed,card,4.1
T004761,2024-03-12 13:18:00,Buxoro,D0134,4.9,12.0,1.0,,cancelled,,
T004209,2024-02-23 08:11:00,Toshkent,D0150,8.3,19.0,2.0,,canceled,,
T002936,2024-02-06 17:19:00,Namangan,D0081,1.3,3.0,1.0,10 900,COMPLETED,cash,3.7
T002307,2024-02-20 19:47:00,Toshkent,D0224,4.8,11.0,1.5,18 300,completed,card,4.4
T001179,2024-01-14 19:18:00,Andijon,D0061,9.6,20.0,1.0,,cancelled,,
T004067,2024-02-17 18:49:00,Toshkent,D0126,-3.0,15.0,1.3,48 400,Completed,card,4.8
T002210,2024-02-13 18:15:00,Samarqand,D0245,4.8,12.0,1.0,12 200,completed,card,3.5
T004741,2024-01-07 20:01:00,Samarqand,D0186,2.1,4.0,1.0,12 600,completed,card,4.3
T002564,2024-03-12 20:41:00,Namangan,D0216,2.6,5.0,1.0,13 700,COMPLETED,cash,4.9
T001044,2024-03-07 20:34:00,Toshkent,D0296,8.1,18.0,1.0,25 800,Completed,wallet,4.4
T000471,2024-02-08 07:20:00,Andijon,D0103,2.8,7.0,1.0,9 200,Completed,wallet,4.8
T004154,2024-01-03 18:40:00,Toshkent,D0201,5.2,12.0,1.0,19 400,completed,card,4.5
T002576,2024-02-02 20:47:00,Toshkent,D0138,13.4,26.0,1.0,58 900,Completed,card,5.0
T001923,2024-02-27 18:38:00,Buxoro,D0271,2.8,5.0,1.3,18 400,completed,card,3.8
T000883,2024-01-12 17:16:00,Toshkent,D0238,4.6,16.0,1.0,18 100,completed,wallet,5.0
T004272,2024-01-27 18:51:00,Toshkent,D0016,4.9,11.0,1.0,12 400,Completed,card,3.8
T000821,2024-02-10 17:20:00,Namangan,D0160,4.4,12.0,1.0,17 700,completed,cash,5.0
T004441,2024-03-04 18:03:00,Samarqand,D0280,2.3,7.0,1.0,8 400,Completed,cash,4.4
T004040,2024-01-04 18:20:00,Toshkent,D0060,6.6,13.0,1.3,19 400,completed,card,4.7
T002300,2024-03-09 19:19:00,Toshkent,D0038,2.0,3.0,2.0,38 000,Completed,wallet,4.3
T003118,2024-01-05 18:04:00,Samarqand,D0243,4.0,9.0,1.3,14 300,completed,wallet,4.8
T002638,2024-01-06 10:48:00,Toshkent,D0299,6.6,11.0,1.0,14 900,Completed,card,4.7
T004631,2024-02-10 19:29:00,Namangan,D0152,4.2,8.0,1.0,,no_show,,
T000923,2024-03-13 16:52:00,Namangan,D0231,10.8,24.0,1.0,21 200,completed,card,4.1
T003857,2024-03-12 18:46:00,Toshkent,D0158,5.5,14.0,1.5,19 900,completed,wallet,4.5
T004108,2024-03-15 18:54:00,Andijon,D0267,6.5,12.0,2.0,44 600,completed,wallet,5.0
T001331,2024-01-04 19:12:00,Namangan,D0283,7.0,52.0,1.0,,canceled,,
T000991,2024-02-26 07:01:00,Toshkent,D0086,5.8,11.0,1.0,13 700,completed,wallet,4.0
T004508,2024-03-29 17:52:00,Toshkent,D0016,7.7,21.0,1.0,16 600,completed,cash,4.0
T004678,2024-01-04 06:08:00,Namangan,D0143,3.6,10.0,1.0,10 400,completed,cash,5.0
T000230,2024-03-01 16:09:00,Namangan,D0196,4.5,9.0,1.0,27 800,Completed,card,4.6
T001104,2024-03-20 20:20:00,Toshkent,D0007,2.3,5.0,1.0,8 400,completed,card,4.6
T004156,2024-02-15 21:02:00,Namangan,D0132,12.2,28.0,1.0,23 300,completed,card,4.5
T004219,2024-02-16 21:59:00,Namangan,D0122,4.3,11.0,1.0,17 500,completed,cash,4.0
T004687,2024-01-21 18:31:00,Namangan,D0042,16.6,39.0,1.0,29 900,completed,cash,5.0
T000789,2024-03-27 18:53:00,Buxoro,D0282,7.4,17.0,1.3,20 900,completed,card,3.5
T002038,2024-03-30 08:26:00,Toshkent,D0031,10.6,30.0,1.0,20 900,Completed,card,4.1
T002426,2024-02-17 04:49:00,Samarqand,D0089,2.3,4.0,1.0,8 400,completed,card,4.7
T002340,2024-01-21 06:34:00,Toshkent,D0049,8.4,17.0,1.0,17 600,Completed,cash,4.7
T000851,2024-03-02 17:50:00,Andijon,D0253,3.6,14.0,1.0,10 400,completed,card,4.8
T004595,2024-01-07 08:39:00,Toshkent,D0221,9.3,21.0,1.0,28 500,completed,wallet,3.7
T003358,2024-01-31 10:37:00,Toshkent,D0007,3.1,14.0,1.0,9 600,completed,card,4.7
T002523,2024-01-20 02:50:00,Toshkent,D0290,6.1,13.0,1.0,,cancelled,,
T000481,2024-02-25 07:10:00,Toshkent,D0056,7.8,21.0,1.0,16 700,completed,card,5.0
T000672,2024-02-17 17:29:00,Toshkent,D0049,-1.0,14.0,1.0,17 900,completed,card,5.0
T002321,2024-02-28 17:21:00,Toshkent,D0242,9.7,22.0,1.0,46 000,completed,wallet,4.2
T002371,2024-01-28 17:20:00,Andijon,D0003,4.8,10.0,1.0,12 200,Completed,card,4.6
T003197,2024-02-21 09:11:00,Andijon,D0256,10.9,27.0,2.0,42 700,Completed,card,5.0
T002512,2024-01-24 17:43:00,Toshkent,D0007,6.9,24.0,1.0,,canceled,,
T004783,2024-02-25 07:32:00,Namangan,D0207,7.2,14.0,1.0,23 800,COMPLETED,wallet,4.2
T004396,2024-01-14 18:54:00,Samarqand,D0251,4.5,14.0,2.0,35 800,Completed,wallet,4.9
T002285,2024-01-18 18:40:00,Samarqand,D0245,8.7,17.0,1.5,27 100,Completed,card,4.4
T004917,2024-01-03 15:16:00,Namangan,D0181,3.6,19.0,1.0,15 900,Completed,wallet,3.8
T002149,2024-01-12 18:29:00,Toshkent,D0030,15.3,39.0,1.0,,completed,wallet,3.2
T002989,2024-01-24 20:01:00,Andijon,D0253,6.0,18.0,1.0,14 000,completed,card,5.0
T001212,2024-03-18 18:04:00,Toshkent,D0073,7.3,19.0,2.0,,canceled,,
T001699,2024-03-08 17:08:00,Toshkent,D0090,5.5,12.0,1.0,13 200,completed,cash,4.8
T003461,2024-02-16 20:01:00,Toshkent,D0215,5.3,13.0,1.0,13 000,completed,card,4.2
T001622,2024-01-01 04:52:00,Toshkent,D0167,7.6,13.0,1.0,16 400,completed,cash,5.0
T000267,2024-03-17 17:58:00,Toshkent,D0108,4.9,23.0,1.0,,cancelled,,
T003513,2024-03-22 20:21:00,Toshkent,D0008,4.1,10.0,1.0,11 200,Completed,wallet,4.0
T004039,2024-03-25 19:42:00,Samarqand,D0243,2.2,5.0,1.5,12 400,completed,cash,3.7
T003208,2024-02-12 15:06:00,Toshkent,D0026,2.8,5.0,1.0,9 200,completed,wallet,4.4
T003124,2024-02-21 18:32:00,Buxoro,D0276,11.5,28.0,1.3,28 900,completed,wallet,4.9
T003494,2024-01-03 19:12:00,Namangan,D0181,10.5,27.0,1.0,31 100,Completed,card,4.5
T002192,2024-02-26 17:10:00,Toshkent,D0269,10.5,30.0,1.0,,Cancelled,,
T004328,2024-01-08 10:55:00,Andijon,D0103,16.7,58.0,1.0,30 000,Completed,card,4.7
T001924,2024-03-19 22:09:00,Toshkent,D0112,5.9,13.0,1.0,13 800,completed,card,4.6
T004710,2024-03-18 07:35:00,Buxoro,D0064,3.0,8.0,1.0,22 500,completed,card,4.3
T001166,2024-01-05 10:50:00,Samarqand,D0298,13.3,34.0,1.0,25 000,COMPLETED,card,4.1
T001730,2024-01-03 08:56:00,Toshkent,D0020,13.9,30.0,1.0,25 800,completed,cash,4.8
T002190,2024-01-24 17:49:00,Buxoro,D0237,10.7,,1.0,,cancelled,,
T000357,2024-01-15 09:10:00,Andijon,D0136,7.7,26.0,1.5,24 800,completed,card,5.0
T002674,2024-01-21 23:25:00,Toshkent,D0058,4.1,12.0,1.0,,cancelled,,
T004584,2024-01-07 08:50:00,Samarqand,D0155,4.1,10.0,1.3,34 300,Completed,cash,4.8
T003302,2024-03-15 09:52:00,Toshkent,D0073,4.5,12.0,1.5,17 600,COMPLETED,cash,5.0
T001332,2024-01-22 20:43:00,Toshkent,D0218,4.5,8.0,1.0,17 900,Completed,cash,5.0
T002003,2024-03-20 07:36:00,Samarqand,D0018,3.5,9.0,1.0,,cancelled,,
T003115,2024-01-11 10:56:00,Toshkent,D0049,5.7,24.0,1.0,13 600,completed,card,5.0
T000924,2024-03-19 09:25:00,Samarqand,D0280,8.9,20.0,1.0,18 400,Completed,cash,5.0
T000018,2024-01-17 19:00:00,Toshkent,D0013,11.9,48.0,2.0,,no_show,,
T003189,2024-03-12 19:59:00,Samarqand,D0139,8.3,17.0,2.0,34 900,Completed,wallet,4.0
T004990,2024-02-22 18:51:00,Andijon,D0035,9.8,19.0,2.0,59 100,COMPLETED,wallet,5.0
T003818,2024-02-08 20:58:00,Andijon,D0210,4.9,13.0,1.0,18 800,Completed,card,4.1
T001429,2024-02-25 17:51:00,Samarqand,D0268,15.9,29.0,1.0,28 800,completed,cash,5.0
T001720,2024-01-30 19:24:00,Samarqand,D0291,4.2,12.0,2.0,34 500,completed,card,4.3
T001534,2024-01-15 09:55:00,Toshkent,D0142,16.8,39.0,1.0,30 200,Completed,wallet,4.3
T000926,2024-01-01 17:28:00,Namangan,D0231,1.1,3.0,1.0,6 600,completed,card,4.3
T004352,2024-01-29 18:18:00,Buxoro,D0273,6.5,19.0,1.5,22 100,completed,card,4.0
T003395,2024-01-28 07:51:00,Toshkent,D0235,4.1,8.0,1.0,,Cancelled,,
T000593,2024-01-08 19:47:00,Samarqand,D0205,9.6,26.0,1.3,,canceled,,
T005000,2024-01-16 18:18:00,Namangan,D0152,3.5,,1.0,,cancelled,,
T001811,2024-03-22 18:12:00,Buxoro,D0234,10.4,27.0,1.0,48 400,completed,cash,4.3
T003385,2024-02-08 01:42:00,Andijon,D0066,8.7,20.0,1.0,18 000,completed,wallet,4.5
T003411,2024-01-23 23:11:00,Toshkent,D0009,13.6,33.0,1.0,25 400,COMPLETED,cash,4.3
T002103,2024-02-08 17:51:00,Namangan,D0121,3.1,,1.0,14 800,completed,card,5.0
T001103,2024-01-26 20:29:00,Toshkent,D0127,5.2,14.0,1.0,12 800,completed,card,4.1
T002939,2024-01-04 06:56:00,Buxoro,D0169,6.0,14.0,1.0,21 200,completed,cash,5.0
T001368,2024-02-12 10:01:00,Samarqand,D0186,15.3,28.0,1.0,41 700,completed,card,4.0
T002519,2024-01-06 16:06:00,Andijon,D0240,5.1,11.0,1.0,19 200,completed,cash,4.7
T004255,2024-01-03 07:11:00,Andijon,D0092,5.4,14.0,1.0,13 100,completed,wallet,4.3
T002572,2024-02-19 19:36:00,Toshkent,D0087,10.3,25.0,1.3,26 600,completed,card,4.3
T003360,2024-03-21 07:42:00,Buxoro,D0050,13.5,35.0,1.0,25 200,completed,card,4.1
T002723,2024-02-11 11:24:00,Andijon,D0219,4.0,8.0,1.0,16 800,completed,cash,4.4
T001611,2024-01-17 11:32:00,Samarqand,D0014,3.9,13.0,1.0,,cancelled,,
T000746,2024-03-04 16:52:00,Samarqand,D0128,4.8,10.0,1.0,12 200,completed,card,5.0
T002006,2024-02-14 07:13:00,Buxoro,D0169,0.7,2.0,1.0,,cancelled,,
T004410,2024-02-13 09:37:00,Andijon,D0124,3.0,10.0,1.5,,no_show,,
T002411,2024-02-16 18:01:00,Toshkent,D0099,5.1,11.0,1.3,16 400,Completed,card,3.5
T000303,2024-02-12 08:24:00,Toshkent,D0120,4.8,9.0,1.3,15 900,completed,card,5.0
T004566,2024-03-05 17:55:00,Buxoro,D0148,2.4,5.0,1.0,13 300,completed,card,4.3
T004602,2024-03-05 07:41:00,Andijon,D0294,3.9,8.0,1.0,10 800,Completed,cash,4.7
T001233,2024-03-11 09:34:00,Buxoro,D0262,7.5,19.0,1.0,24 500,completed,card,5.0
T001288,2024-02-04 20:53:00,Toshkent,D0290,3.0,6.0,1.0,,cancelled,,
T000123,2024-03-11 04:58:00,Samarqand,D0139,4.3,12.0,1.0,11 400,completed,cash,4.2
T000854,2024-02-16 08:33:00,Toshkent,D0097,7.2,14.0,1.0,37 200,completed,cash,5.0
T002488,2024-03-24 11:44:00,Namangan,D0116,4.0,12.0,1.0,16 800,Completed,card,4.6
T004690,2024-02-28 19:15:00,Buxoro,D0282,6.9,13.0,1.5,23 000,Completed,card,4.6
T002653,2024-03-21 09:26:00,Samarqand,D0205,5.9,11.0,1.3,27 300,completed,card,4.1
T004538,2024-01-25 18:53:00,Toshkent,D0199,2.2,5.0,2.0,16 600,completed,cash,4.5
T000008,2024-03-25 07:59:00,Toshkent,D0098,8.5,14.0,1.0,17 800,COMPLETED,card,4.0
T003516,2024-01-20 08:22:00,Andijon,D0003,11.3,30.0,1.3,28 500,completed,card,4.9
T004552,2024-03-03 17:12:00,Toshkent,D0112,6.8,14.0,1.0,,no_show,,
T003971,2024-03-22 17:02:00,Samarqand,D0011,4.8,11.0,1.0,12 200,Completed,cash,4.8
T002708,2024-01-12 20:36:00,Toshkent,D0192,7.5,18.0,1.0,16 200,COMPLETED,cash,4.3
T000538,2024-03-23 19:17:00,Toshkent,D0150,2.6,6.0,1.3,17 800,completed,card,4.4
T001181,2024-01-14 20:13:00,Toshkent,D0090,9.6,26.0,1.0,19 400,completed,card,4.7
T000590,2024-02-15 03:07:00,Toshkent,D0015,23.8,85.0,1.0,40 700,completed,card,4.8
T003572,2024-02-09 17:25:00,Toshkent,D0048,7.4,17.0,1.0,24 300,completed,card,5.0
T001760,2024-01-04 08:47:00,Buxoro,D0083,2.9,11.0,2.0,18 700,Completed,card,4.3
T001462,2024-01-15 18:40:00,Samarqand,D0014,6.2,11.0,1.0,14 300,completed,cash,4.4
T000934,2024-01-01 13:43:00,Andijon,D0289,4.3,7.0,1.0,11 400,COMPLETED,wallet,5.0
T003077,2024-01-31 09:17:00,Toshkent,D0004,3.7,14.0,1.0,16 100,completed,cash,4.9
T002504,2024-01-13 10:59:00,Toshkent,D0008,4.6,10.0,1.0,11 900,completed,cash,4.1
T003232,2024-01-09 09:49:00,Samarqand,D0153,5.6,13.0,1.3,17 400,Completed,cash,4.2
T002270,2024-03-25 20:34:00,Namangan,D0081,10.9,28.0,1.0,32 000,completed,cash,3.7
T002817,2024-02-10 10:00:00,Toshkent,D0119,8.3,22.0,1.0,17 400,completed,cash,5.0
T003246,2024-01-27 07:24:00,Toshkent,D0242,10.0,34.0,1.0,47 000,completed,card,4.2
T003583,2024-02-17 10:35:00,Toshkent,D0214,4.1,12.0,1.0,11 200,completed,card,4.0
T002669,2024-02-29 11:20:00,Andijon,D0061,4.6,8.0,1.0,11 900,COMPLETED,card,4.1
T001648,2024-01-26 18:22:00,Samarqand,D0164,9.4,20.0,1.3,24 800,Completed,card,4.6
T004248,2024-03-27 05:29:00,Buxoro,D0129,7.0,,1.0,,cancelled,,
T002551,2024-03-22 08:09:00,Buxoro,D0069,8.7,29.0,2.0,36 100,completed,card,4.1
T004452,2024-01-21 20:38:00,Andijon,D0193,6.6,17.0,1.0,22 500,completed,cash,4.6
T000317,2024-03-13 07:32:00,Toshkent,D0171,4.2,14.0,1.0,11 300,completed,card,4.3
T002888,2024-02-15 23:00:00,Namangan,D0232,7.6,17.0,1.0,,Cancelled,,
T004658,2024-03-04 10:42:00,Andijon,D0017,5.1,13.0,1.0,29 800,Completed,wallet,4.9
T004633,2024-01-25 19:36:00,Toshkent,D0093,6.9,11.0,1.5,23 000,Completed,card,4.3
T000146,2024-03-13 05:40:00,Toshkent,D0112,15.3,30.0,1.0,28 000,completed,card,4.8
T001099,2024-01-07 20:07:00,Buxoro,D0271,6.8,17.0,1.0,23 000,completed,card,5.0
T004845,2024-01-31 17:04:00,Toshkent,D0030,4.3,17.0,1.0,11 400,completed,card,5.0
T000450,2024-02-09 20:55:00,Samarqand,D0170,7.6,12.0,1.0,,completed,card,4.3
T004959,2024-01-16 09:07:00,Andijon,D0183,5.7,13.0,1.3,26 700,Completed,card,5.0
T004634,2024-02-14 08:09:00,Samarqand,D0293,7.3,17.0,1.3,31 300,completed,cash,5.0
T003506,2024-03-03 10:32:00,Toshkent,D0264,3.9,8.0,1.0,16 600,COMPLETED,cash,4.3
T001221,2024-01-17 20:25:00,Toshkent,D0037,3.4,,1.0,,canceled,,
T002544,2024-03-23 19:29:00,Toshkent,D0126,5.1,10.0,1.0,29 800,completed,card,4.4
T002352,2024-02-17 19:22:00,Buxoro,D0230,3.4,7.0,1.0,15 500,COMPLETED,card,4.0
T001757,2024-02-23 07:46:00,Namangan,D0283,1.2,4.0,1.0,6 800,completed,cash,4.4
T003031,2024-01-26 00:43:00,Toshkent,D0187,3.3,6.0,1.0,10 000,completed,wallet,4.8
T001583,2024-01-12 18:30:00,Andijon,D0035,4.2,9.0,1.5,25 900,completed,card,3.9
T004125,2024-03-03 10:46:00,Buxoro,D0109,5.8,13.0,1.0,,cancelled,,
T004947,2024-03-07 07:22:00,Toshkent,D0038,7.7,15.0,1.0,39 000,completed,card,4.2
T000203,2024-01-30 04:05:00,Toshkent,D0059,10.9,20.0,1.0,21 400,completed,card,4.3
T001746,2024-01-11 10:16:00,Namangan,D0121,6.3,47.0,1.0,21 900,completed,card,4.2
T002928,2024-01-06 10:29:00,Toshkent,D0056,12.7,24.0,1.0,24 000,Completed,wallet,4.7
T001433,2024-03-14 12:34:00,Samarqand,D0164,4.4,10.0,1.0,11 600,Completed,cash,5.0
T002559,2024-02-09 00:27:00,Toshkent,D0235,3.6,6.0,1.0,15 900,completed,card,4.8
T004407,2024-02-23 07:44:00,Toshkent,D0244,3.0,4.0,1.0,9 500,completed,cash,4.6
T002549,2024-01-25 17:05:00,Toshkent,D0016,2.4,4.0,1.0,8 600,Completed,wallet,4.7
T004546,2024-01-22 10:50:00,Andijon,D0067,6.9,21.0,1.0,,cancelled,,
T000583,2024-01-01 08:57:00,Buxoro,D0273,7.7,13.0,1.0,16 600,completed,cash,4.2
T000709,2024-03-20 19:50:00,Toshkent,D0151,4.6,12.0,2.0,23 800,completed,card,4.1
T002979,2024-03-01 10:44:00,Andijon,D0289,3.0,7.0,1.0,9 500,COMPLETED,card,4.9
T003766,2024-03-03 08:06:00,Samarqand,D0164,9.3,19.0,1.3,24 600,Completed,wallet,4.6
T002197,2024-01-28 05:13:00,Andijon,D0211,3.9,10.0,1.0,10 800,completed,card,4.5
T001917,2024-01-24 20:19:00,Andijon,D0136,14.6,32.0,1.0,26 900,completed,card,4.5
T003721,2024-02-06 09:03:00,Buxoro,D0100,11.8,23.0,1.5,,Cancelled,,
T000333,2024-01-20 19:26:00,Toshkent,D0119,7.9,15.0,1.5,25 300,completed,card,4.1
T004220,2024-01-20 17:00:00,Toshkent,D0162,9.7,26.0,1.0,29 300,COMPLETED,card,4.6
T004160,2024-03-24 21:37:00,Toshkent,D0163,6.2,19.0,1.0,14 300,COMPLETED,wallet,3.9
T001833,2024-01-27 05:03:00,Toshkent,D0101,5.4,12.0,1.0,13 100,completed,card,4.7
T001670,2024-02-03 21:46:00,Samarqand,D0025,2.5,4.0,1.0,8 800,completed,cash,4.6
T000858,2024-01-16 05:50:00,Toshkent,D0147,7.0,20.0,1.0,15 500,completed,card,5.0
T002686,2024-03-05 20:50:00,Toshkent,D0076,6.6,20.0,1.0,14 900,Completed,card,3.8
T004233,2024-01-06 13:54:00,Toshkent,D0147,5.1,14.0,1.0,12 600,completed,cash,4.1
T002051,2024-03-24 18:01:00,Toshkent,D0076,4.8,12.0,2.0,24 400,completed,card,4.3
T004420,2024-02-18 18:30:00,Toshkent,D0026,6.9,12.0,2.0,30 700,Completed,card,4.7
T001628,2024-03-20 06:01:00,Samarqand,D0084,4.2,9.0,1.0,11 300,completed,cash,4.0
T000479,2024-03-30 19:14:00,Andijon,D0017,2.8,4.0,1.0,21 800,completed,card,5.0
T000036,2024-01-30 17:37:00,Buxoro,D0083,10.4,27.0,1.0,20 600,Completed,cash,5.0
T000747,2024-01-26 18:05:00,Samarqand,D0074,7.7,18.0,1.0,16 600,COMPLETED,card,4.8
T002156,2024-01-10 04:51:00,Toshkent,D0158,3.2,6.0,1.0,9 800,Completed,card,3.7
T002949,2024-03-20 08:42:00,Andijon,D0003,6.3,18.0,1.0,14 400,COMPLETED,card,5.0
T002133,2024-01-08 19:29:00,Andijon,D0190,9.9,23.0,1.0,19 800,completed,cash,4.3
T003333,2024-03-06 07:17:00,Samarqand,D0275,13.1,30.0,1.0,36 800,completed,card,5.0
T002940,2024-03-19 02:39:00,Buxoro,D0137,3.9,7.0,1.0,10 800,completed,card,4.0
T003530,2024-01-26 13:10:00,Buxoro,D0237,3.1,6.0,1.0,9 600,Completed,card,5.0
T004860,2024-01-23 17:02:00,Buxoro,D0148,7.3,15.0,1.0,24 100,Completed,wallet,4.1
T003812,2024-01-12 19:13:00,Samarqand,D0107,5.0,9.0,1.0,12 500,completed,wallet,4.4
T004899,2024-02-29 18:08:00,Toshkent,D0053,12.8,27.0,1.0,24 200,completed,card,5.0
T002212,2024-01-22 19:47:00,Buxoro,D0156,12.4,29.0,1.0,35 300,completed,card,4.4
T000956,2024-03-27 18:15:00,Buxoro,D0258,7.8,19.0,2.0,78 600,Completed,card,4.0
T000104,2024-03-22 17:38:00,Buxoro,D0105,4.8,9.0,1.0,18 600,completed,cash,4.7
T004016,2024-02-24 19:28:00,Toshkent,D0140,10.9,29.0,1.3,27 800,completed,wallet,5.0
T003465,2024-01-29 08:28:00,Toshkent,D0142,6.7,19.0,1.3,19 600,Completed,card,4.3
T003207,2024-01-10 19:52:00,Toshkent,D0221,7.3,15.0,1.5,36 100,completed,wallet,3.4
T004807,2024-03-07 17:03:00,Andijon,D0253,6.6,14.0,1.0,14 900,completed,card,4.4
T004028,2024-03-18 20:34:00,Samarqand,D0047,4.3,10.0,1.0,11 400,COMPLETED,cash,5.0
T004563,2024-01-31 07:15:00,Buxoro,D0297,3.2,7.0,1.0,9 800,completed,card,4.5
T001322,2024-03-21 23:37:00,Toshkent,D0217,2.4,6.0,1.0,8 600,Completed,card,3.4
T000014,2024-01-29 08:17:00,Andijon,D0211,6.2,16.0,1.3,18 600,Completed,cash,4.3
T001738,2024-02-05 17:16:00,Toshkent,D0056,10.8,24.0,1.0,21 200,completed,cash,4.5
T001450,2024-01-18 17:13:00,Namangan,D0021,-3.0,22.0,1.0,17 400,COMPLETED,cash,4.2
T004173,2024-01-28 10:59:00,Andijon,D0104,14.4,37.0,1.0,26 600,Completed,card,5.0
T001354,2024-03-26 17:38:00,Toshkent,D0195,2.6,5.0,1.0,13 700,completed,card,4.5
T000559,2024-01-27 17:42:00,Toshkent,D0242,1.2,3.0,1.0,16 200,COMPLETED,cash,4.4
T004953,2024-03-05 20:19:00,Andijon,D0193,8.9,18.0,1.0,,cancelled,,
T001330,2024-02-26 19:34:00,Toshkent,D0031,4.3,14.0,2.0,,no_show,,
T002623,2024-01-25 17:54:00,Andijon,D0279,5.0,12.0,1.0,,cancelled,,
T004460,2024-02-21 07:48:00,Buxoro,D0064,2.6,7.0,1.0,21 100,completed,cash,4.6
T003381,2024-02-03 19:30:00,Samarqand,D0205,15.7,80.0,1.0,42 500,completed,card,5.0
T000671,2024-03-08 09:47:00,Buxoro,D0262,21.8,,1.0,56 000,completed,card,4.7
T003615,2024-02-29 07:18:00,Toshkent,D0199,3.1,6.0,1.0,9 600,completed,cash,4.5
T002670,2024-02-16 20:53:00,Namangan,D0197,4.4,8.0,1.0,11 600,completed,card,4.0
T000475,2024-02-15 13:58:00,Andijon,D0125,5.8,12.0,1.0,13 700,completed,card,5.0
T002118,2024-03-08 19:49:00,Buxoro,D0273,3.6,6.0,1.3,13 500,completed,cash,4.6
T002716,2024-01-26 20:03:00,Toshkent,D0214,5.6,13.0,1.0,13 400,completed,card,5.0
T001931,2024-02-15 10:12:00,Toshkent,D0138,1.3,3.0,1.0,16 600,Completed,card,4.5
T000384,2024-03-09 01:39:00,Andijon,D0104,4.3,11.0,1.0,,cancelled,,
T003866,2024-03-30 17:06:00,Andijon,D0046,8.5,22.0,1.0,26 700,completed,card,4.0
T002938,2024-03-09 14:51:00,Andijon,D0118,7.5,19.0,1.0,38 200,Completed,card,4.8
T003330,2024-01-14 18:42:00,Samarqand,D0047,5.8,14.0,1.5,,Cancelled,,
T003205,2024-01-20 19:43:00,Toshkent,D0171,11.5,44.0,2.0,44 500,completed,cash,4.6
T003107,2024-01-14 15:05:00,Andijon,D0256,4.9,13.0,1.0,12 400,Completed,cash,4.3
T000613,2024-02-25 18:42:00,Samarqand,D0293,2.3,5.0,1.3,17 000,completed,card,5.0
T004184,2024-01-16 07:43:00,Toshkent,D0217,3.4,10.0,1.0,10 100,completed,cash,4.3
